EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
660388811,COLEGIO NUESTRA SRA DEL ROSARIO HATO TEJAS,,AA7 CALLE 5,BAYAMON,PR,00959-3719,0928,03,9,7000,194603,1,11,030001000,5,01,,0,0,13,0,12,,,,,
660389394,ACADEMIA CRISTIANA COHELET DEL CENTRO,,PO BOX 2017,LAS PIEDRAS,PR,00771-2017,0000,03,3,2000,200701,1,11,000000000,1,01,201506,6,5,01,0,06,1010709,947725,947725,B20,
660389527,CASA CASTANER INC,% DOMINGO MONROIG RUIZ,PO BOX 68,SAINT JUST,PR,00978-0068,0000,03,3,1000,201212,1,15,000000000,1,01,201412,6,5,01,0,12,2258735,636174,636174,L22,
660390495,SOUTHERN EDUCATIONAL FUND INC,% FONDO EDUCATIVO DEL SUR INC,1814 ALCAZAR ST LA ALHAMBRA,PONCE,PR,00716-0000,0000,03,3,1000,200512,1,15,000000000,1,01,201412,5,4,01,0,12,726045,210337,210337,O20,
660390654,CENTRO CULTURAL Y DE SERVICIOS DE CANTERA INC,,PO BOX 7152,SAN JUAN,PR,00916-7152,0000,03,3,1000,198211,1,15,297328000,1,01,201406,4,4,01,0,06,271896,351406,351406,,
660390749,BALLET CONCIERTO DE PUERTO RICO INC,,PO BOX 41265,SAN JUAN,PR,00940-1265,0000,03,3,1000,199502,1,11,046000000,1,01,201412,3,5,01,0,12,73444,774029,774029,A630,
660390836,MILITARY ORDER OF THE WORLD WARS INC,% JUAN R FIGUEROA,601 CALLE AUSTRAL,SAN JUAN,PR,00920-4201,1300,19,9,1000,195504,1,00,908907000,5,01,201506,0,0,02,0,06,0,0,0,,PUERTO RICO CHAPTER
660391558,CENTRO DE ADIESTRAMIENTO Y SERVICIOS COMUNITARIOS EPI INC,% MIRNA POMALES,PO BOX 1918,GUAYAMA,PR,00785-1918,0000,03,3,2000,200105,1,11,000000000,1,01,201206,4,4,00,0,06,152261,414784,414784,B20,
660393364,ACCION SOCIAL DE PUERTO RICO INC,,PO BOX 3930,GUAYNABO,PR,00970-3930,0000,03,3,1200,199506,1,15,566000000,1,01,201409,7,7,01,0,09,6637124,9903469,9903469,J20Z,
660394330,CENTRO DE AYUDA SOCIAL INC,,PO BOX 7093,SAN JUAN,PR,00916-7093,0000,03,3,1200,200404,1,15,000000000,1,01,201306,4,3,01,0,06,101121,58600,58600,P20,
660394776,JUAN DOMINGO EN ACCION INC,,1353 AVE LUIS VIGOREAUX PMB 674,GUAYNABO,PR,00966-2715,0000,03,3,1000,199810,1,15,032000000,1,01,201406,4,5,01,0,06,228023,531756,531756,B80Z,
660395415,CENTRO DE DESARROLLO Y SERVICIOS ESPECIALIZADOS INC,% CENTRO ESPIBI,PO BOX 216,MAYAGUEZ,PR,00681-0216,0000,03,3,2000,200112,1,11,998000000,1,01,201406,6,5,01,0,06,1712982,842585,842585,B28,CENTRO ESPIBI
660395527,MISION EVANGELICA CRISTIANA DE ARECIBO INC,,PO BOX 2138,ARECIBO,PR,00613-2138,0000,03,1,7000,200811,1,10,001006007,1,01,,0,0,06,0,12,,,,X20,
660396395,CENTRO DE FORTALECIMIENTO FAMILIAR,,PO BOX 9689,SAN JUAN,PR,00908-0689,0000,03,3,1200,200604,1,15,000000000,1,01,201409,6,6,01,0,09,1351715,1464689,1442179,I72,
660397461,IGLESIA ASAMBLEA DE DIOS ANTIOQUIA,,L1 CALLE LUXEMBURGO,BAYAMON,PR,00956-2716,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660397483,VIETNAM VETERANS OF AMERICA INC,% NO,PO BOX 33027,SAN JUAN,PR,00933-3027,3202,19,9,1000,198411,1,00,907000000,5,01,201502,1,1,02,0,02,135,1050,0,,59 CHAPTER
660397733,TEMPLO PENTECOSTAL ASAMBLEAS DE DIOS,,PO BOX 745,BAYAMON,PR,00960-0745,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660397906,REFORM JEWISH CONGREGATION OF PUERTO RICO INC,,CALLE JORGEV101,SAN JUAN,PR,00911-0000,0000,03,3,7000,198602,1,10,001000000,1,01,,0,0,06,0,05,,,,,
660398333,CORPORACION PARA EL FINANCIAMIENTO EMPRESARIAL DEL COMERCIO Y DE LAS,,PO BOX 191791,SAN JUAN,PR,00919-1791,0000,03,3,1000,200310,1,15,000000000,1,01,201406,6,5,01,0,06,4165930,635073,635073,S31,
660398624,ALTERGARTEN LAS TERESAS INC I,,PO BOX 29598,SAN JUAN,PR,00929-0598,0000,03,3,1200,198401,1,16,382380575,1,01,201412,5,5,01,0,12,895677,692928,692928,,
660398625,ALTERGARTEN LAS TERESAS II INC,,PO BOX 29598,SAN JUAN,PR,00929-0598,0000,03,3,1200,198406,1,16,382911000,1,01,201412,6,5,01,0,12,1397857,921998,921998,,
660399738,COMITE GERICOLA REGIONAL DE MAYAGUGZ INCORPORADO,,AVE BORINQUEN 70,MAYAGUEZ,PR,00680-6732,0000,03,3,1000,198804,1,16,382000000,1,01,201509,6,5,01,0,09,2364084,950646,950646,L21Z,
660401621,HOGAR RESURRECCION INC BO SAN ANTONIO KM3 HO,,PO BOX 8608,CAGUAS,PR,00726-8608,0000,03,3,1200,200501,1,15,000000000,1,01,201406,5,4,01,0,06,790542,263132,263132,F20,
660401920,IGLESIA PENTECOSTAL ASAMBLEAS DE DIOS,,PO BOX 231,GURABO,PR,00778-0231,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660402945,IGLESIA FE ES LA VICTORIA INC,,PO BOX 9101,SANTURCE,PR,00908-0101,0000,03,3,7000,199103,1,10,001000000,1,01,,0,0,06,0,08,,,,,
660404533,ASOCIACION PUERTORRIQUENA DE CIEGOS INC,% ASOCIACION PUERTORRIQUENA DE CIEG,PO BOX 29852,SAN JUAN,PR,00929-0852,0000,03,3,1200,200708,1,15,000000000,1,01,201206,0,0,02,0,06,0,0,0,P86,ASOCIACION PRINA & PRO
660404847,IGLASABLEAS DE DIOS DE SAN FERNANDO,,PO BOX 674,DORADO,PR,00646-0674,1678,03,9,7000,196408,0,10,001002029,5,01,,0,0,06,0,03,,,,,BAYAMON
660406690,ASOCIACION MAYAGUEZANA DE PERSONAS CON INPEDIMENTOS INC PROYECTO,,PO BOX 745,MAYAGUEZ,PR,00681-0745,0000,03,3,1000,200209,1,15,000000000,1,01,201506,4,5,01,0,06,107912,509634,509634,P82,
660406990,ASOCIACION PRO JUVENTUD Y COMUNIDAD DE BARRIO PALMAS INC,,PO BOX 63476,CATANO,PR,00963-0000,0000,03,3,1200,199506,1,15,408000000,1,01,201406,5,4,01,0,06,819578,439492,439492,S20M,
660407147,SOCIEDAD IGLESIA MISSIONERA INTERNATIONAL,,PO BOX 125,FAJARDO,PR,00738-0125,0000,03,3,7000,199406,1,10,001000000,1,01,201412,1,3,01,0,12,1,69501,69501,,
660407440,CENTRO SAN FRANCISCO INC,% RAYMOND VIDAL,PO BOX 10479,PONCE,PR,00732-0479,0000,03,3,2000,201302,1,11,000000000,1,01,201406,5,6,01,0,06,873592,1055789,1055789,B20,
660407714,EMPRESAS APARI,,RR 1 BOX 2574,CIDRA,PR,00739-9839,0000,03,2,1000,199410,1,16,000000000,1,01,201412,5,0,02,0,12,588923,0,0,,
660407821,RYDER HEALTH PLAN INC,% CALLE FONT MARTELO,353 AVE FONT MARTELO STE 1,HUMACAO,PR,00791-3225,0000,03,3,1000,198507,1,15,164994000,1,01,201412,6,6,01,0,12,1474720,2509606,2509606,E310,
660407923,IGLESIA CARISMATICA RIOS DE AGUA VIVA INC,% FULGENCIO ORTIZ,CALLE ESTRELLA BDA SANDIN,VEGA BAJA,PR,00694-0000,8141,03,9,7000,199701,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660408212,CONSEJO RENAL DE PUERTO RICO INC,,PO BOX 10542,SAN JUAN,PR,00922-0542,0000,03,3,1000,200802,1,16,000000000,1,01,201406,6,5,01,0,06,1387471,807758,807758,E50,RENALES PERMANENTES DE PR CICLOSP A
660409592,IGLESIA EVANGELICA PENT ASAMBLEA DE DIOS,,PO BOX 1584,ANASCO,PR,00610-1584,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660411869,ADVANCER LOCAL DEVELOPMENT CORPORATION,,PO BOX 191060,SAN JUAN,PR,00919-1060,0000,03,3,1000,199209,1,15,403994000,1,01,201309,0,0,02,0,09,0,0,0,S200,
660412491,TERCERA IGLESIA BAUTISTA DE PONCE,,PO BOX 7702,PONCE,PR,00732-7702,3125,03,9,7000,195504,1,10,001000000,5,01,,0,0,06,0,12,,,,,7169
660413230,PUERTO RICO COMMUNITY FOUNDATION INC,,PO BOX 70362,SAN JUAN,PR,00936-8362,0000,03,3,1000,198503,1,15,600602000,1,01,201412,8,7,01,0,12,29894512,5995157,5995157,T31,
660413650,ASOCIACION PRO ALBERGUE DE ANIMALES INC,,PO BOX 3537,MAYAGUEZ,PR,00681-3537,0000,03,3,4000,198505,1,15,913000000,1,01,201412,4,4,01,0,12,245935,462039,462039,Z99Z,
660413881,HOGAR RUTH INC,,PO BOX 538,VEGA ALTA,PR,00692-0538,0000,03,3,1000,200403,1,15,000000000,1,01,201406,5,6,01,0,06,552388,1450597,1450597,,HOGAR RUTH PARA MUJERES MALTRATADAS
660415750,IGLESIA CRISTIANA CARISMATICA DE LEVITTOWN INC,% HECTOR PEREZ REV,PO BOX 50445,LEVITTOWN,PR,00950-0445,8141,03,9,7000,199701,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660416567,CORPORACION PARA EL DESARROLLO DEL OESTE INC,,PO BOX 837,MAYAGUEZ,PR,00681-0837,0000,04,3,3000,199709,2,00,381000000,1,01,201409,7,4,01,0,09,5646176,328420,328420,,
660417386,PRIMERA IGLESIA AD,% ERNESTO RIVERA MATOS NO 155,PO BOX 3960,MAYAGUEZ,PR,00681-3960,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,GIALDY IRIZARRY
660419912,ASOCIACION DE SALUD PRIMARIA DE PUERTO RICO INC,% EDIFICIO LA EUSKALDUNA,EDIFICIO ALIANZA 400 A MIRANDA ESQ,SAN JUAN,PR,00927-0000,0000,03,3,1000,199007,1,15,531000000,1,01,201409,5,6,01,0,09,800827,1056793,1056793,,
660420190,MUSEO DE ARTE CONTEMPORANEO DE PUERTO RICO INC,% THE MUSEUM,PO BOX 363377,SAN JUAN,PR,00936-0000,0000,03,3,1000,199303,1,15,060000000,1,01,201506,0,0,02,0,06,0,0,0,,
660420245,CASA SAN GERARDO INC,,PO BOX 7182,CAGUAS,PR,00726-7182,0000,03,3,1200,200406,1,15,000000000,1,01,201406,3,1,02,0,06,83262,1756,1756,P45,
660420438,IGLESIA CRISTIANA TESALONICA,,URB STA RITA E28 CALLE 3,VEGA ALTA,PR,00692-0000,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660420997,LUTHERAN SOCIAL SERVICES OF PUERTO RICO,,150 CALLE DEL PARQUE,SAN JUAN,PR,00911-1919,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660421420,INSTITUTO PREVOCACIONAL E INDUSTRIAL DE PUERTO RICO,,PO BOX 1800,ARECIBO,PR,00613-1800,0000,03,3,2000,199201,1,11,046031000,1,01,201406,7,6,01,0,06,6391390,2687017,2687017,,CALLE EUGENIO M DE HOSTOS ESQ
660421458,ASOCIACION EDUCATIVA PRO-DESARROLLO HUMANO DE CULEBRA INC,,PO BOX 477,CULEBRA,PR,00775-0477,0000,03,3,1200,199501,1,15,560000000,1,01,201506,3,4,01,0,06,87977,146158,146158,P200,
660421941,CORPORACION PARA RESTAURACION TEATRO OLIVER,% CALLE JAUREGUI ESQ,PO BOX 141598,ARECIBO,PR,00614-1598,0000,03,3,1000,199709,1,15,994088000,1,01,201409,6,4,01,0,09,3945680,349902,349902,A65,
660422002,IGLESIA CARISMATICA DE PONCE INC,% IGLESIA CRISTIANA CARISMATICA,PO BOX 8061,PONCE,PR,00732-8061,8141,03,9,7000,199701,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660423328,PUERTO RICO DEAF MINISTRIES INC,,PO BOX 7423,PONCE,PR,00732-7423,0000,03,3,1000,199508,1,15,998000000,1,01,201412,3,4,01,0,12,80991,181747,181747,X200,
660423489,SPINA BIFIDA & HIDROCEPHALUS ASSOCIATION OF PUERTO RICO INC,,PO BOX 8262,BAYAMON,PR,00960-8262,0000,03,3,1000,200005,1,15,000000000,5,01,201506,4,4,01,0,06,259051,260837,260837,G20,
660423758,CENTRO PARA NINOS EL NUEVO HOGAR INC,% GABRIEL MAS,PO BOX 212,ADJUNTAS,PR,00601-0212,0000,03,3,1200,200403,1,15,000000000,1,01,201412,4,4,01,0,12,204606,163346,163346,P70,
660424169,FUNDACION FELISA RINCON DE GAUTIER,,PO BOX 6607,SAN JUAN,PR,00914-6607,0000,03,3,2000,198606,1,15,120000000,1,01,201406,6,4,01,0,06,1849689,250885,250885,,
660424216,ASOCIACION BENEFICA DE PONCE INC,,PO BOX 8110,PONCE,PR,00732-8110,0000,03,3,1000,201107,1,15,000000000,1,01,201506,4,5,01,0,06,101554,584101,584101,L22,
660425428,PRODUCCIONES FLOR DE CAHILLO INC,,PO BOX 256,LOIZA,PR,00772-0256,0000,03,3,1200,201406,1,15,088994000,1,01,201312,4,3,01,0,12,133709,81253,81253,P20,
660425468,LA CASA DE TODOS,,HC 23 BOX 6128,JUNCOS,PR,00777-9710,0000,03,3,1000,200005,1,15,000000000,1,01,201306,4,5,01,0,06,168055,609071,609071,P430,
660425840,INSTITUTO SOCIO-ECONOMICO COMUNITARIO INC,% SR ARLEEN PADUA IRIZARRY,PO BOX 9066542,SAN JUAN,PR,00906-6542,0000,03,3,1000,198802,1,15,560408000,1,01,201409,6,7,01,0,09,4581764,9547180,9547180,,EDIF FUNSECO
660426506,CENTRO DE SALUD DE LARES INC,,PO BOX 379,LARES,PR,00669-0379,0000,03,3,1000,199303,1,15,154000000,1,01,201503,8,8,01,0,03,20616811,16547819,16547819,E32Z,
660426667,SERVICIOS DE SALUD PRIMARIOS DE,,PO BOX 2045,BARCELONETA,PR,00617-2045,0000,03,3,1000,199103,1,12,154904000,1,01,201406,7,8,01,0,06,8361578,10449254,10449254,,
660426787,LA FONDITA DE JESUS,% LA FONDITA DE JESUS,PO BOX 19384,SAN JUAN,PR,00910-1384,0000,03,3,1000,199011,1,15,560000000,1,01,201405,6,6,01,0,05,4005136,3580455,3580455,,
660427194,CORP SERV MED PRIM Y PREV DE HATILLO,,ESQ FD ROOSEVELT 6507,HATILLO,PR,00659-0000,0000,03,3,1000,199309,1,12,150000000,1,01,201501,8,8,01,0,01,14535467,14220125,14220125,,
660427218,IGLESIA CARISMATICA CRISTIANOS RENOVADOS INC,% PEDRO RODRIGUEZ,BO TORUGO CARRETERA 873,RIO PIEDRAS,PR,00926-0000,8141,03,9,7000,199701,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660427801,MIGRANT HEALTH CENTER,,PO BOX 190,MAYAGUEZ,PR,00681-0190,0000,03,3,1000,198705,1,12,154000000,1,01,201502,8,8,01,0,02,31974770,30952059,30952059,,WESTERN REGION INC
660428120,PRYMED MEDICAL CARE INC,% GLADYS RIVERA,PO BOX 1427,CIALES,PR,00638-1427,0000,03,3,1000,199704,1,12,154000000,1,01,201501,8,8,01,0,01,11541690,10842547,10842547,E20Z,
660428414,IGLESIA ROCA DE REFUGIO DEFENSORES DE LA FE INC,,RR 4 BOX 11162,TOA ALTA,PR,00953-9713,0000,03,3,7000,200211,1,10,000000000,1,01,,0,0,06,0,06,,,,X21,
660428488,COSTA SALUD COMMUNITY HEALTH CENTERS INC,,PO BOX 638,RINCON,PR,00677-0638,0000,03,3,1000,199307,1,15,155000000,1,01,201503,8,8,01,0,03,18021550,12438051,12438051,E39Z,
660428560,TEATRO DE LA COMEDIA INC,% WILMA E REVERON,721 HDEZ ST APT G-15 STE G-15,SANTURCE,PR,00907-0000,0000,03,3,1000,199304,1,15,090000000,1,01,201507,1,3,01,0,07,68,65865,65865,A650,
660428649,ASAMBLEAS DE DIOS DE CIALES,,PO BOX 2787,BAYAMON,PR,00960-2787,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660428651,PRODUCIR INC UNA CORP DE DESARROLLO COMUNAL Y ECON PARA CUBUY Y LOMAS,,PO BOX 35000,CANOVANAS,PR,00729-0014,0000,03,3,1000,198802,1,15,149408000,1,01,201412,6,4,01,0,12,1022618,226496,226496,S200,
660428652,CAMUY HEALTH SERVICES INC,,PO BOX 660,CAMUY,PR,00627-0660,0000,03,3,1000,198609,0,12,000000000,1,01,201501,8,8,01,0,01,13044719,12757273,12757273,,SERVICIO DE SALUD DE CAMUY INC
660428922,CENTRO DE SERVICIOS PRIMARIOS DE SA LUD INC,,PO BOX 368,FLORIDA,PR,00650-0368,0000,03,3,1200,199305,1,12,155000000,1,01,201412,7,6,01,0,12,5282395,2650753,2650753,,
660428997,CENTRO DE SERVICIOS A LA JUVENTUD INC,,PO BOX 9368,ARECIBO,PR,00613-9368,0000,03,3,1000,199909,1,15,000000000,1,01,201409,6,6,01,0,09,1163779,4421015,4421015,P300,
660429598,THE VIEQUES CONSERVATION AND HISTORICAL TRUST INC,,BO ESPERANZA 138 CALLE FLAMBOYAN,VIEQUES,PR,00765-0000,0000,03,3,1200,198701,1,15,350119994,1,01,201412,5,4,01,0,12,665344,417812,385231,,
660429762,CORPORACION PARA EL DESARROLLO ECONOMICO DE TRUJILLO ALTO,,PO BOX 1685,TRUJILLO ALTO,PR,00977-1685,0000,03,3,1000,200107,1,16,000000000,1,01,201412,6,5,01,0,12,1709262,809888,809888,L22,
660429983,CEIBA HOUSING AND ECONOMIC DEVELOPMENT CORPORATION,% OLGA I ROCHE CASTRO,PO BOX 203,CEIBA,PR,00735-0203,0000,03,3,1000,199212,1,15,400994000,1,01,201412,6,4,01,0,12,4373713,232677,152523,,HECTOR I NIEVES BAEZ
660430211,IGL ASAMBLEAS DE DIOS URBANIZACION MONTE BRISA,,B19 CALLE H,FAJARDO,PR,00738-3352,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660430826,CENTRO DE SERVICIOS PRIMARIOS DE,% CALLE RIEFKHOL CARR 3,PO BOX 697,PATILLAS,PR,00723-0697,0000,03,3,1000,199210,1,12,154000000,1,01,201503,7,8,01,0,03,5556415,14319271,14319271,,
660431102,FAJARDO INTEGRAL COMMUNITY DEVELOPMENT CORPORATION,% ANTONIO VAZQUEZ,A22 CALLE B,FAJARDO,PR,00738-4114,0000,03,3,1000,199804,1,15,400000000,1,01,201306,0,0,02,0,06,0,0,0,L20Z,
660431811,NATIONAL ASSOCIATION OF INSURANCE WOMEN,% ARIADNA M HERNANDEZ,PO BOX 1932382,SAN JUAN,PR,00919-0000,1937,06,9,2000,196806,2,00,200059205,5,01,201412,0,0,02,0,12,0,0,0,,385 ASS DE PRO DE SERGUROS DE PUERT
660432361,CULTURARTE DE PUERTO RICO INC,% GUILLERMO L MARTINEZ,PO BOX 365051,SAN JUAN,PR,00936-5051,0000,03,3,2000,200111,1,16,000000000,1,01,201412,6,4,01,0,12,1023354,365465,365465,A260,
660432461,SOCIEDAD DE INVESTIGACION CIENTIFICA INC,,PO BOX 33060,SAN JUAN,PR,00933-3060,0000,03,3,8000,199104,1,12,161000000,1,01,201409,4,4,01,0,09,130854,289727,289727,U20Z,
660433853,ADMINISTRACION DE SERVICIOS MEDICOS DE PUERTO RICO,% ANGEL RIVERA GARCIA,PO BOX 2129,SAN JUAN,PR,00922-2129,0000,03,3,1200,201505,1,12,000000000,1,01,,0,0,14,0,06,,,,E20,
660434243,CARIBBEAN THEOLOGICAL COLLEGE,,PO BOX 1335,BAYAMON,PR,00960-1335,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660434923,COSSMA INC,% BRENDA L RIVERA,PO BOX 1330,CIDRA,PR,00739-1330,0000,03,3,1000,198907,1,15,154000000,1,01,201408,8,8,01,0,08,36110605,27790210,27790210,E320,
660436383,CENTRO DE DIAGNOSTICO PARA INTELIGENCIAS MULTIPLES INC,,PO BOX 270076,SAN JUAN,PR,00928-2876,0000,03,3,1000,201012,1,15,179000000,1,01,201406,4,3,01,0,06,115285,88655,88655,P80,CENT
660437360,ESCUELA FEDERICO FROEBEL INC,% ESCUELA FEDERICO FROEBEL INC,CALLE INGENIERO ORLANDO ALARCO,AGUADILLA,PR,00604-0000,0000,03,3,2000,201505,1,11,000000000,1,01,201412,6,6,01,0,12,1444210,1302188,1302188,B20,
660437730,ALPHA DELTA KAPPA SORORITY INC,% CRISTINA D POMALES-GARCIA,112 CALLE LEMAY,AGUADILLA,PR,00603-1518,1900,07,9,1000,197010,2,00,036000000,5,01,201505,0,0,02,0,05,0,0,0,,PUERTO RICO DELTA CHAPTER
660437924,HPM FOUNDATION INC,% JULIO GOMEZ,2016 AVE BORINQUEN,SAN JUAN,PR,00915-3823,0000,03,3,1000,199304,1,12,154000000,1,01,201403,8,8,01,0,03,24269466,13249474,13249474,E320,
660438765,LA PALABRA DE VIDA ASAMBLEA DE DIOS,% BO QUEBRADA,HC 2 BOX 8040,CAMUY,PR,00627-8953,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,03,,,,,
660438770,CHURCH OF SCIENTOLOGY OF PUERTO RICO,,31-35 AVE MAIN,BAYAMON,PR,00959-6531,4168,03,9,7000,199310,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660439432,UNIVERSAL TECHNOLOGY COLLEGE OF PR INC,,PO BOX 1955,AGUADILLA,PR,00605-1955,0000,03,3,2000,201508,1,11,030000000,1,01,,0,0,01,0,09,,,,B30,
660440170,IGLESIA CRISTIANA JUAN 3-16 INC,% JOSE A LOPEZ,PO BOX 3568,MAYAGUEZ,PR,00681-3568,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660440240,FONDO CULTURAL DEL OESTE INC,% ENRIQUE SAAVEDRA SEDA,69 CALLE ORQUIDEAS ENSANCHE MARTINE,MAYAGUEZ,PR,00680-0000,0000,03,3,1000,200211,1,15,000000000,1,01,201412,4,4,01,0,12,305658,118358,118358,P20,
660441600,IGLESIA CARISMATICA DE COROZAL INC,% REINALDO COLON SIFONTE REV,CARR 618 BO CUCHILLAS KM 7 3,COROZAL,PR,00783-0000,8141,03,9,7000,199701,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660441776,IGLESIA MANANTIAL DE VIDA INC,% MARCOS MORALES,EXPRESO ARECIBO A LARES CARR 129 BO,LARES,PR,00669-0000,8141,03,9,7000,199701,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660442156,IGLESIA CARISMATICA JESUS DE NAZARET INC,% ANGEL D NUNEZ,PO BOX 1129,ADJUNTAS,PR,00601-1129,8141,03,9,7000,199701,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660442157,IGLESIA CARISMATICA FILADELFIA INC,% REINALDO DEYNES,CALLE 7 100 SANTA CATALINA,BAYAMON,PR,00956-0000,8141,03,9,7000,199701,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660442165,ASOCIACION PUERTO RICO QUENA DE DIABETES,,PO BOX 19445,SAN JUAN,PR,00910-1445,0000,03,3,1200,200004,1,15,000000000,1,01,201412,4,5,01,0,12,127573,575668,575668,G80,
660442690,IGLESIA CARISMATICA EL CONSOLADOR INC,% FRANCISCO JAVIER ACABA,ROBERTO CLEMENTE CARR 130 KM 10,HATILLO,PR,00659-0000,8141,03,9,7000,199701,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660442768,IGLESIA CARISMATICA JEHOVA JUSTICIA NUESTRA INC,% MARIA M RIVERA,BO HIGUILLAR,DORADO,PR,00961-0000,8141,03,9,7000,199701,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660442843,IGLESIA LA TROMPETA FINAL INC,,HC 2 BOX 16574,ARECIBO,PR,00612-9037,1678,03,9,7000,196401,1,10,001002029,5,01,,0,0,06,0,03,,,,,
660443068,PRIMERA ASAMBLEA DE DIOS BARCELONETA,% REV MORALES,3293 CARR 664,BARCELONETA,PR,00617-0000,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,03,,,,,
660443137,CENTRO DE ADULTOS Y NINOS CON IMPEDIMENTOS INC,% MARIA TERESA SANTIAGO,133 CALLE DR GONZALEZ,ISABELA,PR,00662-2633,0000,03,3,1000,199908,1,15,000000000,1,01,201506,7,6,01,0,06,5529831,3756746,3756746,P30,C A N I I
660443295,ACADEMIA MARANATHA INC,,PO BOX 1655,RIO GRANDE,PR,00745-1655,0000,03,3,2000,199303,1,11,046030000,1,01,,0,0,13,0,06,,,,,
660444051,IGLESIA CARISMATICA LIBERADOS POR CRISTO INC,% JOSE M SANTIAGO,HC 2 BOX 8030,CAMUY,PR,00627-9135,8141,03,9,7000,199701,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660444454,PROGRAMA DE EDUCACION COMUNAL DE ENTREGA Y SERVICIO INC,,PO BOX 647,PUNTA STGO,PR,00741-0647,0000,03,3,1000,199108,1,15,059000000,1,01,201506,6,7,01,0,06,4186004,5103039,5103039,P20Z,
660444882,SECOND HARVEST OF PUERTO RICO INC,,PO BOX 2989,BAYAMON,PR,00960-2989,0000,03,3,1000,199201,1,15,560000000,1,01,201406,5,7,01,0,06,759520,9097619,9097619,K30Z,
660445221,HOGAR UN NUEVO CAMINO INC,% RAFAEL RODRIGUEZ LOPEZ,PO BOX 2037,GUAYAMA,PR,00785-2037,0000,03,3,1000,200211,1,16,000000000,1,01,201312,4,5,01,0,12,460159,754306,754306,P20,
660445431,CENTRO NUEVOS HORIZONTES INC,,ALTURA DE FLAMBOYAN N-16 CALLE 23,BAYAMON,PR,00959-0000,0000,03,3,1000,200101,1,15,000000000,1,01,201504,4,4,01,0,04,385194,285229,285229,P20,NUEVOS HORIZONTES
660445686,CHRISTO VICTORIOSO,,PARCELAS AMADEO 49 CARRETERA 670,VEGA BAJA,PR,00693-0000,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660446594,FUNDACION PRO-NINOS IMPEDIDOS DE ORIENTE INC,,URB VILLA HUMACAO A-18 14 ST,HUMACAO,PR,00791-0000,0000,03,3,1000,199801,1,15,559000000,1,01,201506,4,1,02,0,06,412632,6810,6810,P70Z,
660446732,MOVIMIENTO PARA EL ALCANCE DE VIDA INDEPENDIENTE,,PO BOX 25277,SAN JUAN,PR,00928-5277,0000,03,3,1000,200012,1,15,000000000,1,01,201409,6,6,01,0,09,1270920,1478659,1478659,P20,
660447146,VIETNAM VETERANS OF AMERICA INC,,PO BOX 3383,ARECIBO,PR,00613-3383,3202,19,9,1000,198411,1,00,907000000,5,01,201502,0,0,02,0,02,0,0,0,,398 VVA CHAPTER
660447192,COLEGIO FUENTE DE HOREB,,PO BOX 668,NAGUABO,PR,00718-0668,0000,03,3,7200,200304,1,11,000000000,1,01,,0,0,13,0,06,,,,B20,
660447891,CORPORACION HOGAR SANTA MARIA EUFRASIA,,PO BOX 1909,ARECIBO,PR,00613-1909,0928,03,9,7000,194603,1,10,000000000,5,01,,0,0,13,0,12,,,,,
